,tweet,parse
82,"@Sarah8ydk @Danymoll11HB @Milenio Claro, porque el mismo gatell ha dicho en innumerables veces que el cubrebocas no es útil o el mismo presidente que se rehúsa a usarlo y poner el ejemplo, cuando TODOS los líderes del mundo lo han hecho para darle un ejemplo a su mismo pueblo 🤷‍♂️","@Sarah8ydk @Danymoll11HB @Milenio Claro, porque el mismo gatell ha dicho en innumerables veces que el cubrebocas no es útil o el mismo presidente que se rehúsa a usarlo y poner el ejemplo, cuando TODOS los líderes del mundo lo han hecho para darle un ejemplo a su mismo pueblo 🤷‍♂️"
83,"@Mompracem_ @bernardo_gomez @LOVREGA Te podría hacer un popurrí de Lopez-Gatell diciendo ""no se esperen"" pero tengo que trabajar. Ve las conferencias COVID de las 7pm, lo dice diario.","@Mompracem_ @bernardo_gomez @LOVREGA Te podría hacer un popurrí de Lopez-Gatell diciendo ""no se esperen"" pero tengo que trabajar. Ve las conferencias COVID de las 7pm, lo dice diario."
84,"Y por supuesto, el único país junto a Brasil y Estados Unidos donde no hubo oleadas, sino un mortal y constante pico de más de 500 muertes diarias, durante más de medio año y contando. Son los muertos de Gatell, y los muertos de López Obrador.","Y por supuesto, el único país junto a Brasil y Estados Unidos donde no hubo oleadas, sino un mortal y constante pico de más de 500 muertes diarias, durante más de medio año y contando. Son los muertos de Gatell, y los muertos de López Obrador."
85,"@THE_MASTER_1971 @aracelibs @lopezobrador_ Si sirve para lo si sirve, y no sirve para lo que no sirve. Gatell, nobel de medicina.","@THE_MASTER_1971 @aracelibs @lopezobrador_ Si sirve para lo si sirve, y no sirve para lo que no sirve. Gatell, nobel de medicina."
86,"“Esta es una cifra inusual”: López-Gatell reconoció las más de 100,000 muertes por COVID-19 registradas en México ","“Esta es una cifra inusual”: López-Gatell reconoció las más de 100,000 muertes por COVID-19 registradas en México "
87,"@HistoriaPedro Los fanáticos como tu padecen una miopía incurable y aclaro, jamás he votado, ni lo haré por candidato alguno del PRI O PAN. No importa quién o dónde demuestren que Gatell minimizó la importancia del cubrebocas, eres un fanatico más... ","@HistoriaPedro Los fanáticos como tu padecen una miopía incurable y aclaro, jamás he votado, ni lo haré por candidato alguno del PRI O PAN. No importa quién o dónde demuestren que Gatell minimizó la importancia del cubrebocas, eres un fanatico más... "
88,"Me caga la ""lógica"" del pueblo donde las muertes son culpa de López-Gatell o del presidente cuando no tienen ni la mínima intención de cuidarse","Me caga la ""lógica"" del pueblo donde las muertes son culpa de López-Gatell o del presidente cuando no tienen ni la mínima intención de cuidarse"
89,@dadkom14 Yep.. En este momento ya no puede hacer nada el gobierno más que paralizar el país.... Pero su sistema centinela no sirvió de Nada... Políticas públicas tipo llamados a misa... Y la mezquindad de no hacer pruebas por el gasto.... Si tiene culpa gatell...,@dadkom14 Yep.. En este momento ya no puede hacer nada el gobierno más que paralizar el país.... Pero su sistema centinela no sirvió de Nada... Políticas públicas tipo llamados a misa... Y la mezquindad de no hacer pruebas por el gasto.... Si tiene culpa gatell...
90,Que duro el artículo de @el_pais sobre la tragedia del #COVID19 en México. Y el manejo en manos de ineptos como López-Gatell.,Que duro el artículo de @el_pais sobre la tragedia del #COVID19 en México. Y el manejo en manos de ineptos como López-Gatell.
91,"Solo en la mente del Presidente, cabe decir que 100,000 muertos es resultado de una buena estrategia Se le olvida que López Gatell dijo que 60,000 era catastrófico, ahora 100,000","Solo en la mente del Presidente, cabe decir que 100,000 muertos es resultado de una buena estrategia Se le olvida que López Gatell dijo que 60,000 era catastrófico, ahora 100,000"
92,"El gobierno lleva MESES, dando conferencias DIARIAS diciendo EL COVID ES MORTAL Y SERIO. Los mexicanos que lo necesitan ni modo, salen a trabajar. Pero los otros, ¿todos los demás que podrían estar encerrados sin bronca? Haciendo fiestas, saliendo. Pero la culpa es de Gatell...","El gobierno lleva MESES, dando conferencias DIARIAS diciendo EL COVID ES MORTAL Y SERIO. Los mexicanos que lo necesitan ni modo, salen a trabajar. Pero los otros, ¿todos los demás que podrían estar encerrados sin bronca? Haciendo fiestas, saliendo. Pero la culpa es de Gatell..."
93,@HLGatell Eres un PENDEJO Gatell.,@HLGatell Eres un PENDEJO Gatell.
94,"@V_TrujilloM Aplicando tu impecable lógica, si Gatell tiene la culpa de que haya tantos muertos, ¿tú tendrías la culpa de que haya tantos pendejos?","@V_TrujilloM Aplicando tu impecable lógica, si Gatell tiene la culpa de que haya tantos muertos, ¿tú tendrías la culpa de que haya tantos pendejos?"
95,"@johnwickmx @_pilimili @draveropdeg Nunca se prepararon, no olvides estas magnánimas palabras de Gatell en febrero 👇🏻 ","@johnwickmx @_pilimili @draveropdeg Nunca se prepararon, no olvides estas magnánimas palabras de Gatell en febrero 👇🏻 "
96,@LOVREGA Si! Gatell me obligó a ir a la fiesta!,@LOVREGA Si! Gatell me obligó a ir a la fiesta!
97,Criminales. El presidente López y López Gatell. Criminales.,Criminales. El presidente López y López Gatell. Criminales.
98,@LOVREGA Y luego?? Le hacemos un mole a gatell por su excelente trabajo??,@LOVREGA Y luego?? Le hacemos un mole a gatell por su excelente trabajo??
99,"@UGatuito @SergioSarmiento No pendejo mejor hay que mandar hacer un monumento para Obrador y Gatell conmemorativa a 100 mil vidas. Si dimensionas animal 100 mil, más de un estadio Azteca lleno de cuerpos porque un gobierno de mierda y arrogante no recula y corrige prefiere vidas entes que aceptar errores.","@UGatuito @SergioSarmiento No pendejo mejor hay que mandar hacer un monumento para Obrador y Gatell conmemorativa a 100 mil vidas. Si dimensionas animal 100 mil, más de un estadio Azteca lleno de cuerpos porque un gobierno de mierda y arrogante no recula y corrige prefiere vidas entes que aceptar errores."
100,"@WRADIOMexico @asilascosasw Lo mejor los cubre bocas, ejemplo para nuestro presidente y atención a las indicaciones del ilustre Doctor Killer (López Gatell)","@WRADIOMexico @asilascosasw Lo mejor los cubre bocas, ejemplo para nuestro presidente y atención a las indicaciones del ilustre Doctor Killer (López Gatell)"
101,"@EmmaChoquita Igualmente, todos los idiotas que atacan al dr Gatell son de los que no quieren afrontar su responsabilidad personal","@EmmaChoquita Igualmente, todos los idiotas que atacan al dr Gatell son de los que no quieren afrontar su responsabilidad personal"
102,"@proceso Imbecil dr. Gatell Gatell cómo se atreve a pedir no dramatizar 100 mil muertos, una vida es dolorosa, 100 mil de el calificativo, merece la cárcel por inepto","@proceso Imbecil dr. Gatell Gatell cómo se atreve a pedir no dramatizar 100 mil muertos, una vida es dolorosa, 100 mil de el calificativo, merece la cárcel por inepto"
103,@politicomx @zoerobledo @SSalud_mx @m_ebrard @LillyTellez @Mzavalagc @MarkoCortes Resultado: si ya pasamos el escenario catastrófico del Sr Lopez-Gatell en que escenario estamos??? Que resultado es???,@politicomx @zoerobledo @SSalud_mx @m_ebrard @LillyTellez @Mzavalagc @MarkoCortes Resultado: si ya pasamos el escenario catastrófico del Sr Lopez-Gatell en que escenario estamos??? Que resultado es???
104,"@jorge_villar @El_Universal_Mx Esto lo tiene q hacer el presidente, lopez gatell y zoe robledo! 👈🤔","@jorge_villar @El_Universal_Mx Esto lo tiene q hacer el presidente, lopez gatell y zoe robledo! 👈🤔"
105,"@lopezdoriga Gatell es un pobre diablo y sus comentarios tontos y estúpidos, por no escribir palabras mas fuentes.","@lopezdoriga Gatell es un pobre diablo y sus comentarios tontos y estúpidos, por no escribir palabras mas fuentes."
106,"@leozuckermann @HLGatell El subsecretario ya dijo que es inusual, también se refirió a que es intrascendente. Al final creo que no se le pueden pedir peras al olmo. El doctor Lopez Gatell esta buscando extender al máximo sus 15 minutos de fama asi tenga que sacrificar otros 100,000. Nos toca cuidarnos.","@leozuckermann @HLGatell El subsecretario ya dijo que es inusual, también se refirió a que es intrascendente. Al final creo que no se le pueden pedir peras al olmo. El doctor Lopez Gatell esta buscando extender al máximo sus 15 minutos de fama asi tenga que sacrificar otros 100,000. Nos toca cuidarnos."
107,"@EmmaChoquita Claro. Y bajo la misma lógica, López-Gatell ha salvado a más de TRES CUARTOS DE MILLÓN de personas ...aun con los cientos de hospitales inservibles que nos dejaron. Pero eso a la derefachiza ""se les olvida"". #AmloElMejorPresidenteDelMundo 🇲🇽","@EmmaChoquita Claro. Y bajo la misma lógica, López-Gatell ha salvado a más de TRES CUARTOS DE MILLÓN de personas ...aun con los cientos de hospitales inservibles que nos dejaron. Pero eso a la derefachiza ""se les olvida"". #AmloElMejorPresidenteDelMundo 🇲🇽"
108,"¡Éste pend3jo no tiene madre! Mexicanos, al escuchar ésto, ¿de qué les dan ganas? Compartan su sentir. #100MilMuertos #COVID19 #VxM Gatell","¡Éste pend3jo no tiene madre! Mexicanos, al escuchar ésto, ¿de qué les dan ganas? Compartan su sentir. #100MilMuertos #COVID19 #VxM Gatell"
109,"ojok dipikir manganku dino iki akeh krn aku bahagia, justru aku stress akeh pikiran tel gatell.","ojok dipikir manganku dino iki akeh krn aku bahagia, justru aku stress akeh pikiran tel gatell."
110,¡Yo confío en Gatell... 😊 #GatellMéxicoTeRespalda #GatellOrgulloMexicano ,¡Yo confío en Gatell... 😊 #GatellMéxicoTeRespalda #GatellOrgulloMexicano 
111,"Es lo más pendejo que he visto en tendencias. Parte de esos 100mil se mataron solitos y mataron a los demás al salir a sus fiestas, al no saber ponerse un simple cubrebocas. #Gatell que culpa tiene que sean imbéciles. ","Es lo más pendejo que he visto en tendencias. Parte de esos 100mil se mataron solitos y mataron a los demás al salir a sus fiestas, al no saber ponerse un simple cubrebocas. #Gatell que culpa tiene que sean imbéciles. "
112,"@Liz_fifi @roy_sk8 @el_pais Vengo en el camión señora y pocos traen cubrebocas, comiendo y tosiendo. Entonces es culpa de gatell por qué la gente no entiende.","@Liz_fifi @roy_sk8 @el_pais Vengo en el camión señora y pocos traen cubrebocas, comiendo y tosiendo. Entonces es culpa de gatell por qué la gente no entiende."
113,"@econokafka @HLGatell ""Ha dado resultados la estrategia"" ahí está, somos #1, verdad Gatell?","@econokafka @HLGatell ""Ha dado resultados la estrategia"" ahí está, somos #1, verdad Gatell?"
114,"Hey, por eso DonPendejo y su achichincle @Gatell dijeron al principio de la pandemia que el cubrebocas no era necesario, y los de la 4ªT no se han cansado de decir que esto del #covid les vino “como anillo al dedo.” Bola de pendejos. ","Hey, por eso DonPendejo y su achichincle @Gatell dijeron al principio de la pandemia que el cubrebocas no era necesario, y los de la 4ªT no se han cansado de decir que esto del #covid les vino “como anillo al dedo.” Bola de pendejos. "
115,"100 mil muertes se habrían evitado si la gente se hubiera cuidado y la atención en los hospitales fuera de calidad pero la gente suele ser irresponsable y las administraciones pasadas desfalcaron al sector salud, tristemente pasaron. Nada es culpa de Gatell. #NosFaltan100mil","100 mil muertes se habrían evitado si la gente se hubiera cuidado y la atención en los hospitales fuera de calidad pero la gente suele ser irresponsable y las administraciones pasadas desfalcaron al sector salud, tristemente pasaron. Nada es culpa de Gatell. #NosFaltan100mil"
116,@LOVREGA Las mismas personas fallecidas en las firmas de la Yacult son los que apoyan a Gatell en tu encuesta.,@LOVREGA Las mismas personas fallecidas en las firmas de la Yacult son los que apoyan a Gatell en tu encuesta.
117,Solo hay dos motivos: -López Obrador #LopezAsesino -López-Gatell #DoctorMuerte #DrMuerte,Solo hay dos motivos: -López Obrador #LopezAsesino -López-Gatell #DoctorMuerte #DrMuerte
118,"@LOVREGA Acabas de dejar en claro que el trabajo de Gatell no se mide por el número de fallecimientos, sino por su popularidad. Ahora entiendo porqué no ha renunciado alguien que ha llevado al país a un escenario catastrófico. Yo que pensaba que era un sinvergüenza, además de un inepto.","@LOVREGA Acabas de dejar en claro que el trabajo de Gatell no se mide por el número de fallecimientos, sino por su popularidad. Ahora entiendo porqué no ha renunciado alguien que ha llevado al país a un escenario catastrófico. Yo que pensaba que era un sinvergüenza, además de un inepto."
119,"@AxelAmaury3 @Milenio Tu deja de mamar, porque los encargados y responsables son ellos dos. Uno por dejarle el paquete a gatell y el otro por ser un reverendo pendejo que prefiere morirse con la suya antes de aceptar que se equivoco. Lo peor, el gato del peje insiste que el cubrebocas no es necesario","@AxelAmaury3 @Milenio Tu deja de mamar, porque los encargados y responsables son ellos dos. Uno por dejarle el paquete a gatell y el otro por ser un reverendo pendejo que prefiere morirse con la suya antes de aceptar que se equivoco. Lo peor, el gato del peje insiste que el cubrebocas no es necesario"
120,@LOVREGA Eso se conoce como FALACIA AD POPULUM ¿De verdad con una falacia piensas defender a Gatell?,@LOVREGA Eso se conoce como FALACIA AD POPULUM ¿De verdad con una falacia piensas defender a Gatell?
121,"@barbarodelnorte @LeonKrauze @elpaismexico Entonces Gatell tendría que tener un mejor trabajo, ya se tenía las experiencias de otros países, no olvidar que México lleva 9 meses enfrentando la pandemia y, oh sorpresa, siguen haciendo lo mismo. El actuar de nuestras autoridades no ha sido muy científico.","@barbarodelnorte @LeonKrauze @elpaismexico Entonces Gatell tendría que tener un mejor trabajo, ya se tenía las experiencias de otros países, no olvidar que México lleva 9 meses enfrentando la pandemia y, oh sorpresa, siguen haciendo lo mismo. El actuar de nuestras autoridades no ha sido muy científico."
122,@rivapa @HLGatell Ls peor tragedia humanitaria de la historia de México. En manos del soberbio e inepto de López-Gatell.,@rivapa @HLGatell Ls peor tragedia humanitaria de la historia de México. En manos del soberbio e inepto de López-Gatell.
123,"En el mundo hasta felicitan a Gatell, pero en México hay quienes le echan la culpa de las muertes por COVID, ¿no quieren echarle la culpa también de las muertes en todo el mundo?","En el mundo hasta felicitan a Gatell, pero en México hay quienes le echan la culpa de las muertes por COVID, ¿no quieren echarle la culpa también de las muertes en todo el mundo?"
124,Felicidades Hugo Lopez-Gatell Ramírez es usted un perfecto genocida por omisión. #100MilMuertosGatell #ObservatorioCiudadano,Felicidades Hugo Lopez-Gatell Ramírez es usted un perfecto genocida por omisión. #100MilMuertosGatell #ObservatorioCiudadano
