,tweet,parse
1066,@alvaro_delgado @urgecambiaramex @El_Universal_Mx Esta pandemia asta salga vacuna podrá detener miserable hacer responsable Gatell creo maduros saber q si cuidamos peligro muerte .está cabron ponerle policía cada ciudadano cuidando mames,@alvaro_delgado @urgecambiaramex @El_Universal_Mx Esta pandemia asta salga vacuna podrá detener miserable hacer responsable Gatell creo maduros saber q si cuidamos peligro muerte .está cabron ponerle policía cada ciudadano cuidando mames
1067,"@rivapa @JLozanoA @HLGatell Una felicitación, dr Hugo López Gatell, profesional, sentidos, capacidad, sensibilidad, promovido, mal mundial, afecte México, gracias proteger, instruir, guiar, mexicanos, 100,000 muertos, ganas chingar.","@rivapa @JLozanoA @HLGatell Una felicitación, dr Hugo López Gatell, profesional, sentidos, capacidad, sensibilidad, promovido, mal mundial, afecte México, gracias proteger, instruir, guiar, mexicanos, 100,000 muertos, ganas chingar."
1068,@gabrielguerrac Deberia quejarse nulo esfuerzo autoridades locales estatales duda gran responsabilidad solo culpan gatell gran ineficiencia aplicar medidas sanitarias.,@gabrielguerrac Deberia quejarse nulo esfuerzo autoridades locales estatales duda gran responsabilidad solo culpan gatell gran ineficiencia aplicar medidas sanitarias.
1069,"En conferencias Hugo López-Gatell, palabras fetiche “meseta”, camino plano dibuja curva pandémica lejos picos, mientras Estados entran nuevo fases máximo riesgo 100.000 muertos México","En conferencias Hugo López-Gatell, palabras fetiche “meseta”, camino plano dibuja curva pandémica lejos picos, mientras Estados entran nuevo fases máximo riesgo 100.000 muertos México"
1070,"@qtf Y crea acuerdo Gatell, equivocado pero, echarle culpa solo gente irresponsable?? Usted mejor miente pero, si omite buena parte verdad resulta ser igual mentir. Que lástima usted. En fin... Es","@qtf Y crea acuerdo Gatell, equivocado pero, echarle culpa solo gente irresponsable?? Usted mejor miente pero, si omite buena parte verdad resulta ser igual mentir. Que lástima usted. En fin... Es"
1071,"@HernanGomezB @VivaAerobus @HLGatell Ok pinche ESTÚPIDO, ahora ve metro cdmx cualquier hora reportas, va!!! Y HDP solo gatell","@HernanGomezB @VivaAerobus @HLGatell Ok pinche ESTÚPIDO, ahora ve metro cdmx cualquier hora reportas, va!!! Y HDP solo gatell"
1072,"@EmmaChoquita pos también, Gatell verdadero chingón","@EmmaChoquita pos también, Gatell verdadero chingón"
1073,"@pabloj01 @FoWorLesS @Misa_Medina_H @HLGatell No verdad, cubre bocas sirve independiente resto cosas. Todo aporta. Lo Gatell intentó desviar atención vendido cubrebocas China teníamos, trató desacreditarlo prolongó mentira.","@pabloj01 @FoWorLesS @Misa_Medina_H @HLGatell No verdad, cubre bocas sirve independiente resto cosas. Todo aporta. Lo Gatell intentó desviar atención vendido cubrebocas China teníamos, trató desacreditarlo prolongó mentira."
1074,"@JLozanoA @elsolde_mexico @diario24horas No señor , salir calle medidas seguro varios contagiaron ahí , ejemplo vecinos murieron 3 hermanos , cuidarse va decir culpa gobierno?? No recuerdo Gatell diciendo vayan marchar medio pandemia","@JLozanoA @elsolde_mexico @diario24horas No señor , salir calle medidas seguro varios contagiaron ahí , ejemplo vecinos murieron 3 hermanos , cuidarse va decir culpa gobierno?? No recuerdo Gatell diciendo vayan marchar medio pandemia"
1075,Suscribo apoyo López Gatell,Suscribo apoyo López Gatell
1076,"@panaclo @Tijolin20 Lo necesita capacidad buen manejo pandemia Dr Gatell comprueba salir “informar” diariamente, eficaz","@panaclo @Tijolin20 Lo necesita capacidad buen manejo pandemia Dr Gatell comprueba salir “informar” diariamente, eficaz"
1077,"López-Gatell, alertó epidemia Covid ”todavía depara momento mayor intensidad diciembre, enero, quizá parte febrero”.","López-Gatell, alertó epidemia Covid ”todavía depara momento mayor intensidad diciembre, enero, quizá parte febrero”."
1078,Puro Pendejo culpa #Gatell 100 mil muertes,Puro Pendejo culpa #Gatell 100 mil muertes
1079,"@araceli03956935 @HLGatell Nunca estrategia, ahora , nunca vi Gatell hospital , giras Republica checando necesidades enfermos hospitales , solo vi tele dando cifras aplaudiendo presidente !","@araceli03956935 @HLGatell Nunca estrategia, ahora , nunca vi Gatell hospital , giras Republica checando necesidades enfermos hospitales , solo vi tele dando cifras aplaudiendo presidente !"
1080,"Culpan Gatell muertos si matado, gente irresponsable. Pero bueno así México (Sorbito Café)","Culpan Gatell muertos si matado, gente irresponsable. Pero bueno así México (Sorbito Café)"
1081,"En cualquier sitio facilmente 7 cada 10 personas cubrebocas mal puesto, fácil echarle culpa López-Gatell","En cualquier sitio facilmente 7 cada 10 personas cubrebocas mal puesto, fácil echarle culpa López-Gatell"
1082,"@goliveros Porque culpar gobierno caray, recuerdo comunicador nombre Javier Alatorre, digo ciudadanía, hacer caso recomendaciones Dr. Lopez Gatell, veo culpes nada, más, nisiquiera opinaste tema.","@goliveros Porque culpar gobierno caray, recuerdo comunicador nombre Javier Alatorre, digo ciudadanía, hacer caso recomendaciones Dr. Lopez Gatell, veo culpes nada, más, nisiquiera opinaste tema."
1083,"¿Por chingados responsabilizan Gatell 100,000 muertes? No mamen, cada responsable actos decisiones tomadas. Bien andan cubrebocas abajo nariz, peda! Tantita madre! 🤬","¿Por chingados responsabilizan Gatell 100,000 muertes? No mamen, cada responsable actos decisiones tomadas. Bien andan cubrebocas abajo nariz, peda! Tantita madre! 🤬"
1084,"“Lopez Gatell hecho trabajo extraordinario, excepcional”: AMLO 20 noviembre 2020 La realidad 👇👇👇","“Lopez Gatell hecho trabajo extraordinario, excepcional”: AMLO 20 noviembre 2020 La realidad 👇👇👇"
1085,"#RevoluciónMexicana #SoyRevolucionario Gatell dijo escenario trágico 60mil muertos, hoy México superamos 100mil muertos oficialmente; datos oficiales, contabilizan + 300mil muertos. Y mientras tanto, López usar cubrebocas dando abrazos.. 🖕🏾🖕🏼🇲🇽","#RevoluciónMexicana #SoyRevolucionario Gatell dijo escenario trágico 60mil muertos, hoy México superamos 100mil muertos oficialmente; datos oficiales, contabilizan + 300mil muertos. Y mientras tanto, López usar cubrebocas dando abrazos.. 🖕🏾🖕🏼🇲🇽"
1086,López-Gatell ve oportunidad cannabis usos terapéuticos,López-Gatell ve oportunidad cannabis usos terapéuticos
1087,"@AlejanndraG @HLGatell ¿No preveía? O sea.... mexicanos 2a va llevar chingada, (de Gatell Lopez)","@AlejanndraG @HLGatell ¿No preveía? O sea.... mexicanos 2a va llevar chingada, (de Gatell Lopez)"
1088,"No cambios política gobierno pandemia, AMLO rebasar 100 mil muertes ""Lo hecho consideramos dado resultados, Gatell hace trabajo extraordinario"": @lopezobrador_","No cambios política gobierno pandemia, AMLO rebasar 100 mil muertes ""Lo hecho consideramos dado resultados, Gatell hace trabajo extraordinario"": @lopezobrador_"
1089,La minoría hace ruido redes sociales habla Dr Gatell si pasa #Covid_19mx dependiera,La minoría hace ruido redes sociales habla Dr Gatell si pasa #Covid_19mx dependiera
1090,@riveron72 A Gatell acabarlo 100 000 veces si puede firma menos mentadas Que corran ya!,@riveron72 A Gatell acabarlo 100 000 veces si puede firma menos mentadas Que corran ya!
1091,"@qtf Qué fácil, Fernanda, culpar Gatell criticar resto gente sigue saliendo fiestas, antros, playas, marchas feministas, oposición apoyo. Que mal solo criticar parte grueso problema. La creí mujer inteligente, veo es.","@qtf Qué fácil, Fernanda, culpar Gatell criticar resto gente sigue saliendo fiestas, antros, playas, marchas feministas, oposición apoyo. Que mal solo criticar parte grueso problema. La creí mujer inteligente, veo es."
1092,"@jenarovillamil @lopezobrador_ Lo correcto. Es inútil asesino. Él compinche López Gatell. Sus conceptos pasa nada, abrazos, cubrebocas sirve, si llegamos 60,000 catástrofe, escudo moral, detente, etc....","@jenarovillamil @lopezobrador_ Lo correcto. Es inútil asesino. Él compinche López Gatell. Sus conceptos pasa nada, abrazos, cubrebocas sirve, si llegamos 60,000 catástrofe, escudo moral, detente, etc...."
1093,@AreliPaz @lopezobrador_ Es demasiado tarde........ Ahorita nadie gabinete tomaría riendas contingencia..... Y Gatell imprescindible López...... En momento tomarán acciones lacra llamada Gatell,@AreliPaz @lopezobrador_ Es demasiado tarde........ Ahorita nadie gabinete tomaría riendas contingencia..... Y Gatell imprescindible López...... En momento tomarán acciones lacra llamada Gatell
1094,Y mejor !!@niservn 🎵 Una lista !,Y mejor !!@niservn 🎵 Una lista !
1095,"@mizrain_nava @HLGatell Eso hace Gatell, exactamente mismo, escuchado conferencias?","@mizrain_nava @HLGatell Eso hace Gatell, exactamente mismo, escuchado conferencias?"
1096,🔴 Inusual 100 mil muertes #México: @HLGatell #Gatell #COVID19 #HugoLopezGatell #Coronavirus,🔴 Inusual 100 mil muertes #México: @HLGatell #Gatell #COVID19 #HugoLopezGatell #Coronavirus
1097,Renuncia gatell aqui um experto 😑,Renuncia gatell aqui um experto 😑
1098,"@PPmerino Es curvas Gatell bajen. QR rastreo personas, pretexto covid, medida llega quedarse..........Despierten. Es aplicación agenda 2030.","@PPmerino Es curvas Gatell bajen. QR rastreo personas, pretexto covid, medida llega quedarse..........Despierten. Es aplicación agenda 2030."
1099,@EduLandamx @barbeandi2019 @HLGatell Donde condenan Calderón lucha narco ? Porque quejan muertes Gatell López lucha COVID ?,@EduLandamx @barbeandi2019 @HLGatell Donde condenan Calderón lucha narco ? Porque quejan muertes Gatell López lucha COVID ?
1100,Vaya idiot cuál estrategia dejar morir personas gato Gatell decían usará cubrebocas verdad merde,Vaya idiot cuál estrategia dejar morir personas gato Gatell decían usará cubrebocas verdad merde
1101,"@Nereorios @EmmaChoquita Fácil. No culpa Gatell, propia irresponsabilidad usar cubrebocas creer covid.","@Nereorios @EmmaChoquita Fácil. No culpa Gatell, propia irresponsabilidad usar cubrebocas creer covid."
1102,Cuando gobierna #Covidiota 👇 AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos,Cuando gobierna #Covidiota 👇 AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos
1103,Mientes !!!!! Tuuuuu pudimos cantarla juntos abriste... gracias,Mientes !!!!! Tuuuuu pudimos cantarla juntos abriste... gracias
1104,"@enriqueruco Y sí, Apoyo Dr Gatell #YoCreoEnGatell #GatellOrgulloMexicano","@enriqueruco Y sí, Apoyo Dr Gatell #YoCreoEnGatell #GatellOrgulloMexicano"
1105,@YvanMontecino @rafaelveur claro: Gatell AMLO culpa mueran dos días ingresar alcancen llegar.,@YvanMontecino @rafaelveur claro: Gatell AMLO culpa mueran dos días ingresar alcancen llegar.
1106,"@AdrianLebaron @ConsultaPara @lopezobrador_ Es Psicópata, tipo mentes dañadas cambian,se atrofian permanecen así, fin,el problema peor asocian;ejemplo: Gatell-Obrador. Si Pueblo actúa, sólo empeorarán cosas pues Dementes.","@AdrianLebaron @ConsultaPara @lopezobrador_ Es Psicópata, tipo mentes dañadas cambian,se atrofian permanecen así, fin,el problema peor asocian;ejemplo: Gatell-Obrador. Si Pueblo actúa, sólo empeorarán cosas pues Dementes."
1107,"@RodMesa Ya sabía... pronto mas impuestos, sellos gatell cigarros ratas mas grandes feas mueran menos cigarro🤦‍♂️ Y pandemia: vamos bien...","@RodMesa Ya sabía... pronto mas impuestos, sellos gatell cigarros ratas mas grandes feas mueran menos cigarro🤦‍♂️ Y pandemia: vamos bien..."
1108,Portada,Portada
1109,@ViolettiTahti @Miriam_Junne @LeonKrauze Jajaja inicio pandemia cómo entendía gráficas Javier Risco usó misma táctica conmigo. Eso pasa confiar primero Vampepe Gatell,@ViolettiTahti @Miriam_Junne @LeonKrauze Jajaja inicio pandemia cómo entendía gráficas Javier Risco usó misma táctica conmigo. Eso pasa confiar primero Vampepe Gatell
1110,😷📣Calderón cuestiona cifra muertos COVID-19 López-Gatell -,😷📣Calderón cuestiona cifra muertos COVID-19 López-Gatell -
1111,"enojaba si tomaban temperatura si checaban saturación O2. culpa Gatell, señor pasaba días dando conferencias 1 hora repitiendo vez hicieran caso recomendaciones daba.","enojaba si tomaban temperatura si checaban saturación O2. culpa Gatell, señor pasaba días dando conferencias 1 hora repitiendo vez hicieran caso recomendaciones daba."
1112,"@GobCDMX Si broma, gobierna ""progre"" broma. La ciudad México semáforo rojo hace 2 semanas, mesías muerte, engendro Moreno, excremento mayor, decir kks, dado orden mono cilindrero Gatell ningún cierre","@GobCDMX Si broma, gobierna ""progre"" broma. La ciudad México semáforo rojo hace 2 semanas, mesías muerte, engendro Moreno, excremento mayor, decir kks, dado orden mono cilindrero Gatell ningún cierre"
1113,Portada,Portada
1114,"@HistoriaPedro @rafaelveur Porque mueren dos días ingresar bien alcanzan llegar, Pedro, odio cesgo gobiernos perfectos cometen errores, propios dichos Andrés retórica Gatell evidentes. Si héroes médicos políticos.","@HistoriaPedro @rafaelveur Porque mueren dos días ingresar bien alcanzan llegar, Pedro, odio cesgo gobiernos perfectos cometen errores, propios dichos Andrés retórica Gatell evidentes. Si héroes médicos políticos."
1115,"A importan más, cantidad fallecidos? AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos","A importan más, cantidad fallecidos? AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos"
1116,"@EmmaChoquita ¿Saben comenzaron atacar López Gatell? Efectivamente, vieron posibilidad ser presidenciable.","@EmmaChoquita ¿Saben comenzaron atacar López Gatell? Efectivamente, vieron posibilidad ser presidenciable."
1117,Lic. Andres Manuel López Obrador !! ✌🏻✌🏻,Lic. Andres Manuel López Obrador !! ✌🏻✌🏻
1118,@Milenio @Berrueto Que credenciales académicas cómo médico cientifico fantoche @Berrueto hacerle crítica Dr. Lopez Gatell? El chayote menos nada.,@Milenio @Berrueto Que credenciales académicas cómo médico cientifico fantoche @Berrueto hacerle crítica Dr. Lopez Gatell? El chayote menos nada.
1119,Vengo linda tendencia recordar adorado #DoctorMuerte merece ser nombrado Tesoro Nacional. ¿O dejaron decirle así Gatell?,Vengo linda tendencia recordar adorado #DoctorMuerte merece ser nombrado Tesoro Nacional. ¿O dejaron decirle así Gatell?
1120,"#NosFaltan100mil incluida prima hermana presidente aún asi, Gatell siguen sonriendo negando realidad.","#NosFaltan100mil incluida prima hermana presidente aún asi, Gatell siguen sonriendo negando realidad."
1121,@qual36 @HLGatell Me refiero Del López Gatell !. Ese tema O ? Obrador epidemiologo,@qual36 @HLGatell Me refiero Del López Gatell !. Ese tema O ? Obrador epidemiologo
1122,"@araceli03956935 @HLGatell La estrategia Gatell quedar bien presidente, quiere oculten cifras decir México va requetebien.","@araceli03956935 @HLGatell La estrategia Gatell quedar bien presidente, quiere oculten cifras decir México va requetebien."
1123,Apoyo Dr Hugo López Gatell,Apoyo Dr Hugo López Gatell
1124,@monicagarzag Pero según usted culpa Gatell,@monicagarzag Pero según usted culpa Gatell
1125,"@Serack666 @LaFichaAmarilla @Lapolacapoblana 3. Aunque cueste creerlo, imbécil lealtad ciega kks siguen p3dnd3jo ejemplo usar mascarilla, Gatell encarga solaparlo. 4. Somos país personal médico muerto falta suministros.","@Serack666 @LaFichaAmarilla @Lapolacapoblana 3. Aunque cueste creerlo, imbécil lealtad ciega kks siguen p3dnd3jo ejemplo usar mascarilla, Gatell encarga solaparlo. 4. Somos país personal médico muerto falta suministros."
