date,tweet,language,hashtags
2022-02-25,"@DaveKeating @dougf24 @whilderbrandt @joekeen95 @DheepthiParis @Selina_Sykes @mperelman @cathyruthi @ketgorjestani @BenedictePaviot @RobParsonsF24 @bsquinn @Observers @derekthomson @MChodownik @Ellen_TLG 🔴🇺🇦 @nseskuria tells FRANCE 24 what might have been done to avert war in #Ukraine.   ""#Putin 🇷🇺 was not interested in negotiations"", diplomatic efforts may inevitably have come to nothing, she says ⤵️  https://t.co/FfmwPnJj9o",en,"['ukraine', 'putin']"
2022-02-25,So I don't care about who's right and who's wrong 🤔 All I want is PEACE  🙏🏽🙏🏽🙏🏽 #Ukraine #UkraineRussia #UkraineUnderAttack #UkraineInvasion #peacefortheworld #peaceforukraine #peaceforrussia,en,"['ukraine', 'ukrainerussia', 'ukraineunderattack', 'ukraineinvasion', 'peacefortheworld', 'peaceforukraine', 'peaceforrussia']"
2022-02-25,Hate me for it but I don’t want peace with #Russia. I want that shit hole full of shit stains just gone. They will ALWAYS be the enemy! Even when #Putin gone there will be another lunatic longing for the “good ol’ days” of Soviet superpower. #StandWithUkraine #Ukraine #NATO #Kyiv,en,"['russia', 'putin', 'standwithukraine', 'ukraine', 'nato', 'kyiv']"
2022-02-25,"After the genocide in #1988Massacre in #Iran and the destruction of #Iraq, #Syria, &amp; #Yemen by dictatorial ayatollahs, we still have to witness another tragedy.  Today, it is the innocent people of #Ukraine who are paying a heavy price for the appeasement of Western politicians.",en,"['1988massacre', 'iran', 'iraq', 'syria', 'yemen', 'ukraine']"
2022-02-25,"This is a joint statement of DVGeo (Umbrella Organization of Geosciences in Germany), DPG, (German Physical Society), GDCh (German Chemical Society) and VBIO (German Life Sciences Association) concerning the war in #Ukraine.  https://t.co/3HveKQwW9D  https://t.co/Urx2kk1oab",en,['ukraine']
2022-02-25,Great thread on #Ukraine tech  #innovation #StandWithUkraine,en,"['ukraine', 'innovation', 'standwithukraine']"
2022-02-25,"The brutality of the Chechen muslim fighters are coming to #Ukraine  Chechen leader #Kadyrov addressed 10,000 fighters, declaring: ""I pledge that the most difficult battle zones in Ukraine will be filled with our fighters,""  #UkraineRussia #RussiaUkraineWar  #RussiaUkraine #USA  https://t.co/KetZh4rhaB",en,"['ukraine', 'kadyrov', 'ukrainerussia', 'russiaukrainewar', 'russiaukraine', 'usa']"
2022-02-25,@ISETNYU @NYUCGA @ISCNE_USAWC @ArmyWarCollege Very timely! #Ukraine #UkraineRussia,en,"['ukraine', 'ukrainerussia']"
2022-02-25,"#WWIII Where were you when These Incidents were happend on daily basis in these muslim countries?  Why you are hypocritic? You Feel humanity only when #Russia is invading #Ukraine? Why not when #USA attacked on #AFG ,#Syria ,#Libya and #Israel attacked on #Palestine.  #WWIII  https://t.co/WA1TWG0RYd",en,"['wwiii', 'russia', 'ukraine', 'usa', 'afg', 'syria', 'libya', 'israel', 'palestine', 'wwiii']"
2022-02-25,Russia’s attack on Ukraine could drive high prices even higher:  https://t.co/5hGkjmPQBT #russianinvasion #RussiaUkraineWar  #Ukraine #UkraineRussia #inflation,en,"['russianinvasion', 'russiaukrainewar', 'ukraine', 'ukrainerussia', 'inflation']"
2022-02-25,Strategic co-op between the aggressors against democracy. #PRC stepup purchase of #Russian commodities. Underwriting the invasion of #Ukraine.,en,"['prc', 'russian', 'ukraine']"
2022-02-25,I have no sympathy for NATO. I believe they are bullies amd they must be stopped. Ukranians does not deserve to die because NATO want to control them. #Libya #Ukraine #UkraineRussia,en,"['libya', 'ukraine', 'ukrainerussia']"
2022-02-25,"Cutting off Russia from SWIFT was blocked by #Germany, #Italy, #Hungary, #Cyprus. Shame on all of you! We stand with #Ukraine.",en,"['germany', 'italy', 'hungary', 'cyprus', 'ukraine']"
2022-02-25,#Ukraine #Russia #Putin sounding de....yes we know he's de....ranged - but sounding de...sperate if this is accurate:,en,"['ukraine', 'russia', 'putin']"
2022-02-25,The Pope arrived at the Russian embassy #Ukraine #UkraineRussia #StopRussianAggression  https://t.co/pkIw7wC8Ym,en,"['ukraine', 'ukrainerussia', 'stoprussianaggression']"
2022-02-25,This only ends with the death of Putin. #Ukraine,en,['ukraine']
2022-02-25,INNER WAR #Egodemic #War #Humanity #MeaningOfLife #Ukraine #Russia #Sustainability  https://t.co/rTbaO6V5eZ,en,"['egodemic', 'war', 'humanity', 'meaningoflife', 'ukraine', 'russia', 'sustainability']"
2022-02-25,"Remember, #Tories #PoliceAndCrimeBill #PoliceBill would mean we couldn't legally demonstrate against the Russian invasion of #Ukraine #StopTheBil #StopTheWar",en,"['tories', 'policeandcrimebill', 'policebill', 'ukraine', 'stopthebil', 'stopthewar']"
2022-02-25,Beyond heartbreaking to see newborns receiving care in bombshelter in #Ukraine. Another example of the incredible devotion of #healthworkers as we see all around the world.  Health facilities must be protected to continue providing care to patients of all ages. #NotATarget,en,"['ukraine', 'healthworkers', 'notatarget']"
2022-02-25,Pray for Ukraine #Ukraine,en,['ukraine']
2022-02-25,"Americans can see heroes thousands of miles away in #Ukraine but they couldn’t see the black protesters lying down in the street right in front of them. Freedom, human rights &amp; equality are non negotiable. No matter what color you are or what religion you practice. #Ferguson",en,"['ukraine', 'ferguson']"
2022-02-25,"Venture Tactics stands with Ukraine, and our friends living in the troubled areas.  Bring peace, and strength to repel the bully from the east!  💙💛 #Ukraine #Kyiv #StandWithUkraine  https://t.co/05PNgAw9HB",en,"['ukraine', 'kyiv', 'standwithukraine']"
2022-02-25,Interesting #Ukraine analysis by a military expert. He says Russia will lose in the end. 👇,en,['ukraine']
2022-02-25,So #Putin wants talks does he? The #valiant #Ukraine will treat this delusional #liar with the contempt that he deserves. The #Russian people want shut of the Putin #kleptocracy.   https://t.co/yBByA5moDL #PutinOut,en,"['putin', 'valiant', 'ukraine', 'liar', 'russian', 'kleptocracy', 'putinout']"
2022-02-25,"RT AfricaBizRadio: 📣 New Podcast! ""Taiwan Vows To Join Democratic Countries In Sanctioning Russia"" on @Spreaker #africa_business_radio #news #russia #taiwan #u_s #ukraine  https://t.co/eUPxsmS9vB",en,"['africa_business_radio', 'news', 'russia', 'taiwan', 'u_s', 'ukraine']"
2022-02-25,"“I know that most people in Russia are against this war, and I am confident that the more people would talk about their real attitude to it, the faster we can stop this horror,” said Oxxxymiron, also known as Miron Fyodorov. #Ukraine #slavaUkraini  https://t.co/kIQcgt5n7b",en,"['ukraine', 'slavaukraini']"
2022-02-25,Praying for #Ukraine 🇺🇦,en,['ukraine']
2022-02-25,#NATO #Ukraine #USA #medieval At some point some country will need to step up and get medieval on Russia’s ass  https://t.co/RjPXsEYV1o,en,"['nato', 'ukraine', 'usa', 'medieval']"
2022-02-25,"RT AfricaBizRadio: 📣 New Podcast! ""UEFA May Move Champions League Final From Russia"" on @Spreaker #africa_business_radio #football #news #russia #uefa #ukraine  https://t.co/V3xnxhAn5v",en,"['africa_business_radio', 'football', 'news', 'russia', 'uefa', 'ukraine']"
2022-02-25,I learned a little about #Ukraine today. Thank you for sharing @TheSofiya,en,['ukraine']
2022-02-25,"RT AfricaBizRadio: 📣 New Podcast! ""IMF, World Bank Chiefs Warn Of Global Impacts From Ukraine War"" on @Spreaker #africa_business_radio #imf #news #russia #ukraine #world_bank  https://t.co/QeNYQMmVOV",en,"['africa_business_radio', 'imf', 'news', 'russia', 'ukraine', 'world_bank']"
2022-02-25,Yep. Those of us who opposed NATO expansion to the east were trying to prevent the very thing we are seeing today in #Ukraine.,en,['ukraine']
2022-02-25,This is unbelievable that the so-called free world has turned the blind eye on the #russianinvasion. Apparently they haven't learned their lessons from WW2 and the Soviet formation. Soon they will pay the price  #NATOINUKRAINENOW  #Ukraine,en,"['russianinvasion', 'natoinukrainenow', 'ukraine']"
2022-02-25,"Dear Ukrainian friends, soldiers, and families, as a Russian soldier serving in 12th drafted to Ukraine, lay arms or go fuck yourself; we're advancing into the capital and rebellion attempts by Kievans has been successfully repelled. #UkraineRussia #Ukraine #UkraineInvasion",en,"['ukrainerussia', 'ukraine', 'ukraineinvasion']"
2022-02-25,"RT AfricaBizRadio: 📣 New Podcast! ""China To Evacuate Nationals In Ukraine"" on @Spreaker #africa_business_radio #china #news #russia #ukraine  https://t.co/n1UpVuWe6V",en,"['africa_business_radio', 'china', 'news', 'russia', 'ukraine']"
2022-02-25,Yey another future IED for #Russia's sons to consider in #Ukraine.,en,"['russia', 'ukraine']"
2022-02-25,"Lives are important, peace is the solution , Humanity is supreme #Ukraine",en,['ukraine']
2022-02-25,Solidarity with #Ukraine,en,['ukraine']
2022-02-25,"#Putin furiously lashes out, calling #Ukraine leaders “gang of drug addicts and Nazis” and urges Ukraine military to revolt.",en,"['putin', 'ukraine']"
2022-02-25,Hopeless Putin begging for army coup from Ukraine’s army because of he and hes’s army stuck in Ukraine  #UkraineRussia #Ukraine #UkraineUnderAttack,en,"['ukrainerussia', 'ukraine', 'ukraineunderattack']"
2022-02-25,"To better understand the situation in #Ukraine 🇺🇦, let’s review the facts.  Scroll down for more 🧵 ⤵️. [1/14]",en,['ukraine']
2022-02-25,We have no resources here in America. Everything we know as comfortability comes from other regions. The lack of stability in this region immediately effects the cost of goods in the America. We’re fucked either way.    #USA #RUSSIA #UKRAINE  https://t.co/VX4ofT33jB,en,"['usa', 'russia', 'ukraine']"
2022-02-25,"How Biden's promise faded: SEP.1 2021: firmly committed to #Ukraine 's sovereignty &amp; territorial integrity FEB.7 2022: #NATO is ready FEB.22 2022: ready to respond with unity, clarity &amp; conviction FEB.24 2022: #US forces are not and will not be engaged in #RussiaUkraineConflict  https://t.co/fwmoHt6bJn",en,"['ukraine', 'nato', 'us', 'russiaukraineconflict']"
2022-02-25,"None of these words matter,only those going through these times in Ukraine &amp; rest of the world which we probably never hear about know what they are really going through.For just one moment as human beings they deserve Peace &amp; Love and not separation &amp; tears (4/4)#NATO #Ukraine",en,"['nato', 'ukraine']"
2022-02-25,If you want to understand the history of #Ukraine...,en,['ukraine']
2022-02-25,"Last July, @ZelenskyyUa stated that he wished for #Ukraine to serve as a ""bridge to Europe"" for Chinese firms.  1/3 @SolomonYue  @BoycottHegemony  https://t.co/O5R5vqb2RW",en,['ukraine']
2022-02-25,"We support a peaceful solution to the ongoing crisis in Ukraine and pray for all of the innocent lives affected by this unnecessary conflict.   This is not about business or good PR, it's about standing up for what is morally just for humanity. #ukraine #peace #standwithukraine  https://t.co/Cg8Xv2Ex4Y",en,"['ukraine', 'peace', 'standwithukraine']"
2022-02-25,"RT AfricaBizRadio: 📣 New Podcast! ""Nigerian Government Plans Special Flights To Evacuate Nigerians From Ukraine"" on @Spreaker #africa_business_radio #news #nigeria #russia #ukraine  https://t.co/1QT0uqgQQF",en,"['africa_business_radio', 'news', 'nigeria', 'russia', 'ukraine']"
2022-02-25,#NATO have some balls A no fly zone is needed over #Ukraine  #Putin will have to be confronted at some stage,en,"['nato', 'ukraine', 'putin']"
2022-02-25,They should head in to #Ukraine and become soldiers. Putin won’t listen to protests.,en,['ukraine']
2022-02-25,"@johnkunza @skjask Precisely, moreover #Russia aims to finish this war quickly and not draw it out - lessons taken from the two Chechen wars in 1995 and 2000. #Ukraine strength is to fight a guérilla war and draw out Russian deployment away from home.",en,"['russia', 'ukraine']"
2022-02-25,#Ukrainian forces are ready to face #Russian in the #Ukraine capital city #Kyiv … #russianinvasion #RussiaUkraineWar #Russia #UkraineRussia #UkraineInvasion #UkraineWar #Ukraine  https://t.co/ZOkjasSNMw,en,"['ukrainian', 'russian', 'ukraine', 'kyiv', 'russianinvasion', 'russiaukrainewar', 'russia', 'ukrainerussia', 'ukraineinvasion', 'ukrainewar', 'ukraine']"
2022-02-25,"Yep i agree with V, during the first stages of both ww1 and ww2 the allies and by what i mean UK, France, US didn't do anything except war until the aggressors commit warcrimes like in belgium(ww1) and later on jews(ww2)  #Ukraine #Russia #TikTokAwardsID2021 #WW3  https://t.co/rzxL7LYO3t",en,"['ukraine', 'russia', 'tiktokawardsid2021', 'ww3']"
2022-02-25,Russian troops are on the outskirts of Kherson. #Ukraine  https://t.co/hkG5A6dRiW,en,['ukraine']
2022-02-25,#Ukraine #UkraineInvasion The video evidence is showing pre-meditated attacks on civilians.   Putin knows the cameras are pointing.   We can assume he ordered maximum brutality to convey the horrors to the watching world.  This will work against him.,en,"['ukraine', 'ukraineinvasion']"
2022-02-25,Don't forgive Russian invaders' crimes. Save people of Ukraine. #Ukraine  #StandWithUkraine,en,"['ukraine', 'standwithukraine']"
2022-02-25,"Guys please be wary of where you're getting your information. I've seen at least three fake Kyiv Independent accounts. Always check the date the account joined and don't trust any that are too recent.  Follow @KyivPost for accurate information, and pls reblog this info #Ukraine",en,['ukraine']
2022-02-25,🇸🇸 South Sudan is ready to launch ballistic missiles against anyone who comes in their way 🚀  Be scared #Russia #Ukraine #SSOT  https://t.co/6QW1Beb93w,en,"['russia', 'ukraine', 'ssot']"
2022-02-25,@brfootball @footballdaily When #USA doesn't help #Ukraine how exactly #ManCity can do it??,en,"['usa', 'ukraine', 'mancity']"
2022-02-25,"* As an @theRCN Council member, solidarity to #Nurses and their families in #Ukraine (and nurses within other conflict zones) - you are in my thoughts. #RCN @WeNurses @WeLDnurses @RCNStudents @RCNNRN @WeStudentNurse @StNurseProject @RCNWestMids  #Nursing",en,"['nurses', 'ukraine', 'rcn', 'nursing']"
2022-02-25,#ksleg from @ksucats96 did you know that the sunflower is the national flower of #Ukraine?  https://t.co/YbqCFSEVMT,en,"['ksleg', 'ukraine']"
2022-02-25,Today afternoon more than 470 #indian students will exit #Ukraine &amp; enter Romania through Porubne-Siret Border. #UkraineCrisis #UkraineRussiaConflict  https://t.co/bG7oVHcSka,en,"['indian', 'ukraine', 'ukrainecrisis', 'ukrainerussiaconflict']"
2022-02-25,Fake Video Alert🚨 Old video of V-day Parade rehearsal viral as Russia’s Fighter jets flying over #Kyiv Fact Checked🔎   https://t.co/nie8ZTUr0h #Ukraine #Russia #lka #SriLanka #UkraineRussiaConflict @FactCrescendo,en,"['kyiv', 'ukraine', 'russia', 'lka', 'srilanka', 'ukrainerussiaconflict']"
2022-02-25,EU preparing more sanctions on #Russia over invading #Ukraine  #RussiaUkraineConflict  https://t.co/ueyxVcr838,en,"['russia', 'ukraine', 'russiaukraineconflict']"
